Comune_albergo,Provincia_albergo,Mese,Provenienza,Regione_di_provenienza,Nazione_di_provenienza,Arrivati,Partiti,Presenti,Codice_ISTAT_comune,Codice_ISTAT_provenienza
LECCE,LECCE,Gennaio,Svezia,ALTRO,Svezia,10,12,18,75035,30
LECCE,LECCE,Gennaio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,30,32,82,75035,36
LECCE,LECCE,Gennaio,TOSCANA,Toscana,Italia,132,244,235,75035,909
LECCE,LECCE,Gennaio,TRENTO,Trento,Italia,39,37,62,75035,922
LECCE,LECCE,Gennaio,Turchia,ALTRO,Turchia,7,8,10,75035,52
LECCE,LECCE,Gennaio,Ucraina,ALTRO,Ucraina,2,2,6,75035,72
LECCE,LECCE,Gennaio,UMBRIA,Umbria,Italia,93,95,184,75035,910
LECCE,LECCE,Gennaio,Ungheria,ALTRO,Ungheria,7,4,20,75035,64
LECCE,LECCE,Gennaio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,101,91,207,75035,902
LECCE,LECCE,Gennaio,VENETO,Veneto,Italia,137,152,291,75035,905
LECCE,LECCE,Gennaio,Venezuela,ALTRO,Venezuela,1,1,2,75035,484
LECCE,LECCE,Giugno,ABRUZZO,Abruzzo,Italia,381,398,543,75035,913
LECCE,LECCE,Giugno,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,13,15,27,75035,230
LECCE,LECCE,Giugno,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,17,18,34,75035,750
LECCE,LECCE,Giugno,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,19,21,29,75035,530
LECCE,LECCE,Giugno,Altri_Paesi_dell'Africa,ALTRO,Altri,10,11,33,75035,300
LECCE,LECCE,Giugno,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,19,21,29,75035,530
LECCE,LECCE,Giugno,Altri_Paesi_dell'Asia,ALTRO,Altri,46,54,115,75035,760
LECCE,LECCE,Giugno,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,17,18,34,75035,750
LECCE,LECCE,Giugno,Altri_Paesi_Europei,ALTRO,Altri,63,65,224,75035,100
LECCE,LECCE,Giugno,Argentina,ALTRO,Argentina,36,36,63,75035,528
LECCE,LECCE,Giugno,Australia,ALTRO,Australia,72,70,128,75035,800
LECCE,LECCE,Giugno,Austria,ALTRO,Austria,51,52,85,75035,38
LECCE,LECCE,Giugno,BASILICATA,Basilicata,Italia,218,237,347,75035,917
LECCE,LECCE,Giugno,Belgio,ALTRO,Belgio,247,295,606,75035,17
LECCE,LECCE,Giugno,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,49,45,83,75035,921
LECCE,LECCE,Giugno,Brasile,ALTRO,Brasile,71,65,184,75035,508
LECCE,LECCE,Giugno,Bulgaria,ALTRO,Bulgaria,4,8,10,75035,68
LECCE,LECCE,Giugno,CALABRIA,Calabria,Italia,430,478,775,75035,918
LECCE,LECCE,Giugno,CAMPANIA,Campania,Italia,1250,1287,2243,75035,915
LECCE,LECCE,Giugno,Canada,ALTRO,Canada,83,83,209,75035,404
LECCE,LECCE,Giugno,Cina,ALTRO,Cina,9,9,77,75035,720
LECCE,LECCE,Giugno,Cipro,ALTRO,Cipro,2,3,4,75035,600
LECCE,LECCE,Giugno,Corea_del_Sud,ALTRO,Corea_del_Sud,4,4,6,75035,728
LECCE,LECCE,Giugno,Croazia,ALTRO,Croazia,6,7,12,75035,92
LECCE,LECCE,Giugno,Danimarca,ALTRO,Danimarca,6,5,9,75035,8
LECCE,LECCE,Giugno,EMILIA-ROMAGNA,Emilia-Romagna,Italia,555,613,1126,75035,908
LECCE,LECCE,Giugno,Finlandia,ALTRO,Finlandia,11,13,42,75035,32
LECCE,LECCE,Giugno,Francia,ALTRO,Francia,496,559,1215,75035,1
LECCE,LECCE,Giugno,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,123,133,269,75035,906
LECCE,LECCE,Giugno,Germania,ALTRO,Germania,357,373,898,75035,4
LECCE,LECCE,Giugno,Giappone,ALTRO,Giappone,44,39,71,75035,732
LECCE,LECCE,Giugno,Grecia,ALTRO,Grecia,377,375,541,75035,9
LECCE,LECCE,Giugno,India,ALTRO,India,12,12,24,75035,664
LECCE,LECCE,Giugno,Irlanda,ALTRO,Irlanda,33,33,87,75035,7
LECCE,LECCE,Giugno,Islanda,ALTRO,Islanda,15,22,36,75035,24
LECCE,LECCE,Giugno,Israele,ALTRO,Israele,242,213,318,75035,624
LECCE,LECCE,Giugno,LAZIO,Lazio,Italia,1127,1333,2259,75035,912
LECCE,LECCE,Giugno,Lettonia,ALTRO,Lettonia,1,1,4,75035,54
LECCE,LECCE,Giugno,LIGURIA,Liguria,Italia,159,171,333,75035,907
LECCE,LECCE,Giugno,Lituania,ALTRO,Lituania,7,7,8,75035,55
LECCE,LECCE,Giugno,LOMBARDIA,Lombardia,Italia,951,1034,1999,75035,903
LECCE,LECCE,Giugno,Lussemburgo,ALTRO,Lussemburgo,6,6,12,75035,18
LECCE,LECCE,Giugno,Malta,ALTRO,Malta,13,13,45,75035,46
LECCE,LECCE,Giugno,MARCHE,Marche,Italia,554,601,833,75035,911
LECCE,LECCE,Giugno,Messico,ALTRO,Messico,12,15,21,75035,412
LECCE,LECCE,Giugno,MOLISE,Molise,Italia,64,89,128,75035,914
LECCE,LECCE,Giugno,Norvegia,ALTRO,Norvegia,72,76,138,75035,28
LECCE,LECCE,Giugno,Nuova_Zelanda,ALTRO,Nuova_Zelanda,7,7,14,75035,804
LECCE,LECCE,Giugno,Paesi_Bassi,ALTRO,Paesi_Bassi,106,118,286,75035,3
LECCE,LECCE,Giugno,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,13,15,27,75035,230
LECCE,LECCE,Giugno,PIEMONTE,Piemonte,Italia,375,414,967,75035,901
LECCE,LECCE,Giugno,Polonia,ALTRO,Polonia,14,16,32,75035,60
LECCE,LECCE,Giugno,Portogallo,ALTRO,Portogallo,20,16,39,75035,10
LECCE,LECCE,Giugno,PUGLIA,Puglia,Italia,3360,3462,4578,75035,916
LECCE,LECCE,Giugno,Regno_Unito,ALTRO,Regno_Unito,1037,994,2602,75035,6
LECCE,LECCE,Giugno,Repubblica_Ceca,ALTRO,Repubblica_Ceca,9,7,30,75035,61
LECCE,LECCE,Giugno,Romania,ALTRO,Romania,49,65,108,75035,66
LECCE,LECCE,Giugno,Russia,ALTRO,Russia,41,38,89,75035,75
LECCE,LECCE,Giugno,SARDEGNA,Sardegna,Italia,42,65,103,75035,920
LECCE,LECCE,Giugno,SICILIA,Sicilia,Italia,415,536,959,75035,919
LECCE,LECCE,Giugno,Slovenia,ALTRO,Slovenia,2,2,7,75035,91
LECCE,LECCE,Giugno,Spagna,ALTRO,Spagna,117,132,325,75035,11
LECCE,LECCE,Giugno,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,396,397,885,75035,400
LECCE,LECCE,Giugno,Sud_Africa,ALTRO,Sud_Africa,7,7,10,75035,388
LECCE,LECCE,Giugno,Svezia,ALTRO,Svezia,116,121,253,75035,30
LECCE,LECCE,Giugno,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,194,232,594,75035,36
LECCE,LECCE,Giugno,TOSCANA,Toscana,Italia,373,402,772,75035,909
LECCE,LECCE,Giugno,TRENTO,Trento,Italia,43,44,81,75035,922
LECCE,LECCE,Giugno,Turchia,ALTRO,Turchia,17,17,36,75035,52
LECCE,LECCE,Giugno,Ucraina,ALTRO,Ucraina,6,6,12,75035,72
LECCE,LECCE,Giugno,UMBRIA,Umbria,Italia,97,103,172,75035,910
LECCE,LECCE,Giugno,Ungheria,ALTRO,Ungheria,23,23,47,75035,64
LECCE,LECCE,Giugno,VALLE_D'AOSTA,Valle_d'Aosta,Italia,15,18,17,75035,902
LECCE,LECCE,Giugno,VENETO,Veneto,Italia,348,441,790,75035,905
LECCE,LECCE,Giugno,Venezuela,ALTRO,Venezuela,3,3,3,75035,484
LECCE,LECCE,Luglio,ABRUZZO,Abruzzo,Italia,464,452,846,75035,913
LECCE,LECCE,Luglio,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,21,17,23,75035,230
LECCE,LECCE,Luglio,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,21,21,41,75035,750
LECCE,LECCE,Luglio,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,40,35,55,75035,530
LECCE,LECCE,Luglio,Altri_Paesi_dell'Africa,ALTRO,Altri,12,10,40,75035,300
LECCE,LECCE,Luglio,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,40,35,55,75035,530
LECCE,LECCE,Luglio,Altri_Paesi_dell'Asia,ALTRO,Altri,12,11,45,75035,760
LECCE,LECCE,Luglio,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,21,21,41,75035,750
LECCE,LECCE,Luglio,Altri_Paesi_Europei,ALTRO,Altri,53,45,221,75035,100
LECCE,LECCE,Luglio,Altri_Paesi_o_territori_Oceania,ALTRO,Altri,1,1,1,75035,810
LECCE,LECCE,Luglio,Argentina,ALTRO,Argentina,45,49,117,75035,528
LECCE,LECCE,Luglio,Australia,ALTRO,Australia,68,67,130,75035,800
LECCE,LECCE,Luglio,Austria,ALTRO,Austria,53,54,143,75035,38
LECCE,LECCE,Luglio,BASILICATA,Basilicata,Italia,324,324,488,75035,917
LECCE,LECCE,Luglio,Belgio,ALTRO,Belgio,248,225,666,75035,17
LECCE,LECCE,Luglio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,30,30,100,75035,921
LECCE,LECCE,Luglio,Brasile,ALTRO,Brasile,49,53,171,75035,508
LECCE,LECCE,Luglio,Bulgaria,ALTRO,Bulgaria,11,9,55,75035,68
LECCE,LECCE,Luglio,CALABRIA,Calabria,Italia,781,759,2042,75035,918
LECCE,LECCE,Luglio,CAMPANIA,Campania,Italia,1353,1318,2649,75035,915
LECCE,LECCE,Luglio,Canada,ALTRO,Canada,82,82,229,75035,404
LECCE,LECCE,Luglio,Cina,ALTRO,Cina,21,21,88,75035,720
LECCE,LECCE,Luglio,Cipro,ALTRO,Cipro,1,1,3,75035,600
LECCE,LECCE,Luglio,Croazia,ALTRO,Croazia,11,9,17,75035,92
LECCE,LECCE,Luglio,Danimarca,ALTRO,Danimarca,19,20,73,75035,8
LECCE,LECCE,Luglio,Egitto,ALTRO,Egitto,5,5,25,75035,220
LECCE,LECCE,Luglio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,588,553,1285,75035,908
LECCE,LECCE,Luglio,Estonia,ALTRO,Estonia,11,11,34,75035,53
LECCE,LECCE,Luglio,Finlandia,ALTRO,Finlandia,11,11,36,75035,32
LECCE,LECCE,Luglio,Francia,ALTRO,Francia,494,464,1353,75035,1
LECCE,LECCE,Luglio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,103,91,218,75035,906
LECCE,LECCE,Luglio,Germania,ALTRO,Germania,216,218,944,75035,4
LECCE,LECCE,Luglio,Giappone,ALTRO,Giappone,55,58,105,75035,732
LECCE,LECCE,Luglio,Grecia,ALTRO,Grecia,253,250,316,75035,9
LECCE,LECCE,Luglio,India,ALTRO,India,10,10,23,75035,664
LECCE,LECCE,Luglio,Irlanda,ALTRO,Irlanda,41,32,107,75035,7
LECCE,LECCE,Luglio,Islanda,ALTRO,Islanda,1,1,4,75035,24
LECCE,LECCE,Luglio,Israele,ALTRO,Israele,90,130,205,75035,624
LECCE,LECCE,Luglio,LAZIO,Lazio,Italia,1231,1175,2645,75035,912
LECCE,LECCE,Luglio,Lettonia,ALTRO,Lettonia,9,7,22,75035,54
LECCE,LECCE,Luglio,LIGURIA,Liguria,Italia,97,101,283,75035,907
LECCE,LECCE,Luglio,Lituania,ALTRO,Lituania,2,2,4,75035,55
LECCE,LECCE,Luglio,LOMBARDIA,Lombardia,Italia,1014,987,2266,75035,903
LECCE,LECCE,Luglio,Lussemburgo,ALTRO,Lussemburgo,6,4,30,75035,18
LECCE,LECCE,Luglio,Malta,ALTRO,Malta,9,9,15,75035,46
LECCE,LECCE,Luglio,MARCHE,Marche,Italia,418,413,705,75035,911
LECCE,LECCE,Luglio,Messico,ALTRO,Messico,2,2,4,75035,412
LECCE,LECCE,Luglio,MOLISE,Molise,Italia,82,78,136,75035,914
LECCE,LECCE,Luglio,Norvegia,ALTRO,Norvegia,106,102,346,75035,28
LECCE,LECCE,Luglio,Nuova_Zelanda,ALTRO,Nuova_Zelanda,12,10,27,75035,804
LECCE,LECCE,Luglio,Paesi_Bassi,ALTRO,Paesi_Bassi,139,117,344,75035,3
LECCE,LECCE,Luglio,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,21,17,23,75035,230
LECCE,LECCE,Luglio,PIEMONTE,Piemonte,Italia,434,414,1122,75035,901
LECCE,LECCE,Luglio,Polonia,ALTRO,Polonia,42,35,114,75035,60
LECCE,LECCE,Luglio,Portogallo,ALTRO,Portogallo,20,20,55,75035,10
LECCE,LECCE,Luglio,PUGLIA,Puglia,Italia,4741,4713,6957,75035,916
LECCE,LECCE,Luglio,Regno_Unito,ALTRO,Regno_Unito,269,343,1279,75035,6
LECCE,LECCE,Luglio,Repubblica_Ceca,ALTRO,Repubblica_Ceca,19,18,78,75035,61
LECCE,LECCE,Luglio,Romania,ALTRO,Romania,64,61,129,75035,66
LECCE,LECCE,Luglio,Russia,ALTRO,Russia,65,52,144,75035,75
LECCE,LECCE,Luglio,SARDEGNA,Sardegna,Italia,70,71,153,75035,920
LECCE,LECCE,Luglio,SICILIA,Sicilia,Italia,413,392,850,75035,919
LECCE,LECCE,Luglio,Slovacchia,ALTRO,Slovacchia,2,2,3,75035,63
LECCE,LECCE,Luglio,Slovenia,ALTRO,Slovenia,14,12,29,75035,91
LECCE,LECCE,Luglio,Spagna,ALTRO,Spagna,175,169,474,75035,11
LECCE,LECCE,Luglio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,284,275,661,75035,400
LECCE,LECCE,Luglio,Sud_Africa,ALTRO,Sud_Africa,4,4,6,75035,388
LECCE,LECCE,Luglio,Svezia,ALTRO,Svezia,121,115,289,75035,30
LECCE,LECCE,Luglio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,239,225,771,75035,36
LECCE,LECCE,Luglio,TOSCANA,Toscana,Italia,373,343,931,75035,909
LECCE,LECCE,Luglio,TRENTO,Trento,Italia,19,21,46,75035,922
LECCE,LECCE,Luglio,Turchia,ALTRO,Turchia,30,27,76,75035,52
LECCE,LECCE,Luglio,Ucraina,ALTRO,Ucraina,4,4,7,75035,72
LECCE,LECCE,Luglio,UMBRIA,Umbria,Italia,111,109,176,75035,910
LECCE,LECCE,Luglio,Ungheria,ALTRO,Ungheria,27,20,85,75035,64
LECCE,LECCE,Luglio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,10,9,19,75035,902
LECCE,LECCE,Luglio,VENETO,Veneto,Italia,393,377,996,75035,905
LECCE,LECCE,Luglio,Venezuela,ALTRO,Venezuela,2,2,2,75035,484
LECCE,LECCE,Maggio,ABRUZZO,Abruzzo,Italia,356,328,636,75035,913
LECCE,LECCE,Maggio,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,30,40,74,75035,230
LECCE,LECCE,Maggio,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,32,35,107,75035,750
LECCE,LECCE,Maggio,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,15,13,66,75035,530
LECCE,LECCE,Maggio,Altri_Paesi_dell'Africa,ALTRO,Altri,14,13,28,75035,300
LECCE,LECCE,Maggio,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,15,13,66,75035,530
LECCE,LECCE,Maggio,Altri_Paesi_dell'Asia,ALTRO,Altri,68,61,194,75035,760
LECCE,LECCE,Maggio,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,32,35,107,75035,750
LECCE,LECCE,Maggio,Altri_Paesi_Europei,ALTRO,Altri,58,61,236,75035,100
LECCE,LECCE,Maggio,Argentina,ALTRO,Argentina,49,44,83,75035,528
LECCE,LECCE,Maggio,Australia,ALTRO,Australia,75,74,147,75035,800
LECCE,LECCE,Maggio,Austria,ALTRO,Austria,79,78,130,75035,38
LECCE,LECCE,Maggio,BASILICATA,Basilicata,Italia,274,259,390,75035,917
LECCE,LECCE,Maggio,Belgio,ALTRO,Belgio,278,248,606,75035,17
LECCE,LECCE,Maggio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,56,56,131,75035,921
LECCE,LECCE,Maggio,Brasile,ALTRO,Brasile,57,57,161,75035,508
LECCE,LECCE,Maggio,Bulgaria,ALTRO,Bulgaria,62,60,98,75035,68
LECCE,LECCE,Maggio,CALABRIA,Calabria,Italia,601,556,1210,75035,918
LECCE,LECCE,Maggio,CAMPANIA,Campania,Italia,1400,1336,2477,75035,915
LECCE,LECCE,Maggio,Canada,ALTRO,Canada,69,67,118,75035,404
LECCE,LECCE,Maggio,Cina,ALTRO,Cina,16,16,86,75035,720
LECCE,LECCE,Maggio,Cipro,ALTRO,Cipro,1,0,3,75035,600
LECCE,LECCE,Maggio,Corea_del_Sud,ALTRO,Corea_del_Sud,5,5,9,75035,728
LECCE,LECCE,Maggio,Croazia,ALTRO,Croazia,4,7,14,75035,92
LECCE,LECCE,Maggio,Danimarca,ALTRO,Danimarca,11,11,23,75035,8
LECCE,LECCE,Maggio,Egitto,ALTRO,Egitto,1,1,1,75035,220
LECCE,LECCE,Maggio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,637,614,1232,75035,908
LECCE,LECCE,Maggio,Finlandia,ALTRO,Finlandia,5,8,59,75035,32
LECCE,LECCE,Maggio,Francia,ALTRO,Francia,937,943,1868,75035,1
LECCE,LECCE,Maggio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,98,91,248,75035,906
LECCE,LECCE,Maggio,Germania,ALTRO,Germania,700,701,1691,75035,4
LECCE,LECCE,Maggio,Giappone,ALTRO,Giappone,67,69,144,75035,732
LECCE,LECCE,Maggio,Grecia,ALTRO,Grecia,22,24,68,75035,9
LECCE,LECCE,Maggio,India,ALTRO,India,8,8,17,75035,664
LECCE,LECCE,Maggio,Irlanda,ALTRO,Irlanda,20,23,73,75035,7
LECCE,LECCE,Maggio,Islanda,ALTRO,Islanda,9,2,20,75035,24
LECCE,LECCE,Maggio,Israele,ALTRO,Israele,213,198,352,75035,624
LECCE,LECCE,Maggio,LAZIO,Lazio,Italia,1564,1398,3426,75035,912
LECCE,LECCE,Maggio,Lettonia,ALTRO,Lettonia,9,9,26,75035,54
LECCE,LECCE,Maggio,LIGURIA,Liguria,Italia,182,169,448,75035,907
LECCE,LECCE,Maggio,Lituania,ALTRO,Lituania,4,4,13,75035,55
LECCE,LECCE,Maggio,LOMBARDIA,Lombardia,Italia,1254,1182,2807,75035,903
LECCE,LECCE,Maggio,Lussemburgo,ALTRO,Lussemburgo,3,4,6,75035,18
LECCE,LECCE,Maggio,Malta,ALTRO,Malta,11,11,29,75035,46
LECCE,LECCE,Maggio,MARCHE,Marche,Italia,673,633,1041,75035,911
LECCE,LECCE,Maggio,Messico,ALTRO,Messico,21,18,39,75035,412
LECCE,LECCE,Maggio,MOLISE,Molise,Italia,108,80,163,75035,914
LECCE,LECCE,Maggio,Norvegia,ALTRO,Norvegia,26,23,59,75035,28
LECCE,LECCE,Maggio,Nuova_Zelanda,ALTRO,Nuova_Zelanda,2,2,2,75035,804
LECCE,LECCE,Maggio,Paesi_Bassi,ALTRO,Paesi_Bassi,134,129,280,75035,3
LECCE,LECCE,Maggio,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,30,40,74,75035,230
LECCE,LECCE,Maggio,PIEMONTE,Piemonte,Italia,538,536,1340,75035,901
LECCE,LECCE,Maggio,Polonia,ALTRO,Polonia,18,19,46,75035,60
LECCE,LECCE,Maggio,Portogallo,ALTRO,Portogallo,12,13,38,75035,10
LECCE,LECCE,Maggio,PUGLIA,Puglia,Italia,3534,3458,4835,75035,916
LECCE,LECCE,Maggio,Regno_Unito,ALTRO,Regno_Unito,1028,1049,2634,75035,6
LECCE,LECCE,Maggio,Repubblica_Ceca,ALTRO,Repubblica_Ceca,19,19,47,75035,61
LECCE,LECCE,Maggio,Romania,ALTRO,Romania,99,85,250,75035,66
LECCE,LECCE,Maggio,Russia,ALTRO,Russia,32,32,35,75035,75
LECCE,LECCE,Maggio,SARDEGNA,Sardegna,Italia,177,164,366,75035,920
LECCE,LECCE,Maggio,SICILIA,Sicilia,Italia,616,551,1412,75035,919
LECCE,LECCE,Maggio,Slovacchia,ALTRO,Slovacchia,5,5,19,75035,63
LECCE,LECCE,Maggio,Slovenia,ALTRO,Slovenia,11,11,28,75035,91
LECCE,LECCE,Maggio,Spagna,ALTRO,Spagna,89,84,414,75035,11
LECCE,LECCE,Maggio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,723,728,1878,75035,400
LECCE,LECCE,Maggio,Sud_Africa,ALTRO,Sud_Africa,0,1,0,75035,388
LECCE,LECCE,Maggio,Svezia,ALTRO,Svezia,70,63,136,75035,30
LECCE,LECCE,Maggio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,297,257,539,75035,36
LECCE,LECCE,Maggio,TOSCANA,Toscana,Italia,490,484,1096,75035,909
LECCE,LECCE,Maggio,TRENTO,Trento,Italia,41,40,75,75035,922
LECCE,LECCE,Maggio,Turchia,ALTRO,Turchia,117,119,442,75035,52
LECCE,LECCE,Maggio,Ucraina,ALTRO,Ucraina,3,3,7,75035,72
LECCE,LECCE,Maggio,UMBRIA,Umbria,Italia,110,115,254,75035,910
LECCE,LECCE,Maggio,Ungheria,ALTRO,Ungheria,15,16,42,75035,64
LECCE,LECCE,Maggio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,14,12,29,75035,902
LECCE,LECCE,Maggio,VENETO,Veneto,Italia,594,542,1570,75035,905
LECCE,LECCE,Maggio,Venezuela,ALTRO,Venezuela,1,1,3,75035,484
LECCE,LECCE,Marzo,ABRUZZO,Abruzzo,Italia,319,306,881,75035,913
LECCE,LECCE,Marzo,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,6,6,10,75035,230
LECCE,LECCE,Marzo,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,2,4,24,75035,750
LECCE,LECCE,Marzo,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,9,9,41,75035,530
LECCE,LECCE,Marzo,Altri_Paesi_dell'Africa,ALTRO,Altri,9,9,9,75035,300
LECCE,LECCE,Marzo,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,9,9,41,75035,530
LECCE,LECCE,Marzo,Altri_Paesi_dell'Asia,ALTRO,Altri,5,5,11,75035,760
LECCE,LECCE,Marzo,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,2,4,24,75035,750
LECCE,LECCE,Marzo,Altri_Paesi_Europei,ALTRO,Altri,45,41,76,75035,100
LECCE,LECCE,Marzo,Argentina,ALTRO,Argentina,13,11,17,75035,528
LECCE,LECCE,Marzo,Australia,ALTRO,Australia,12,11,27,75035,800
LECCE,LECCE,Marzo,Austria,ALTRO,Austria,7,7,13,75035,38
LECCE,LECCE,Marzo,BASILICATA,Basilicata,Italia,208,210,307,75035,917
LECCE,LECCE,Marzo,Belgio,ALTRO,Belgio,54,62,169,75035,17
LECCE,LECCE,Marzo,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,14,22,73,75035,921
LECCE,LECCE,Marzo,Brasile,ALTRO,Brasile,12,9,60,75035,508
LECCE,LECCE,Marzo,Bulgaria,ALTRO,Bulgaria,2,4,14,75035,68
LECCE,LECCE,Marzo,CALABRIA,Calabria,Italia,419,413,666,75035,918
LECCE,LECCE,Marzo,CAMPANIA,Campania,Italia,1288,1268,2022,75035,915
LECCE,LECCE,Marzo,Canada,ALTRO,Canada,23,23,66,75035,404
LECCE,LECCE,Marzo,Cina,ALTRO,Cina,8,7,58,75035,720
LECCE,LECCE,Marzo,Corea_del_Sud,ALTRO,Corea_del_Sud,4,4,21,75035,728
LECCE,LECCE,Marzo,Croazia,ALTRO,Croazia,2,2,4,75035,92
LECCE,LECCE,Marzo,Danimarca,ALTRO,Danimarca,1,1,1,75035,8
LECCE,LECCE,Marzo,Egitto,ALTRO,Egitto,2,2,4,75035,220
LECCE,LECCE,Marzo,EMILIA-ROMAGNA,Emilia-Romagna,Italia,390,363,658,75035,908
LECCE,LECCE,Marzo,Estonia,ALTRO,Estonia,2,2,2,75035,53
LECCE,LECCE,Marzo,Finlandia,ALTRO,Finlandia,22,22,81,75035,32
LECCE,LECCE,Marzo,Francia,ALTRO,Francia,109,109,220,75035,1
LECCE,LECCE,Marzo,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,33,27,53,75035,906
LECCE,LECCE,Marzo,Germania,ALTRO,Germania,176,144,429,75035,4
LECCE,LECCE,Marzo,Giappone,ALTRO,Giappone,25,23,90,75035,732
LECCE,LECCE,Marzo,Grecia,ALTRO,Grecia,248,140,427,75035,9
LECCE,LECCE,Marzo,India,ALTRO,India,1,1,1,75035,664
LECCE,LECCE,Marzo,Irlanda,ALTRO,Irlanda,2,1,17,75035,7
LECCE,LECCE,Marzo,Israele,ALTRO,Israele,3,3,5,75035,624
LECCE,LECCE,Marzo,LAZIO,Lazio,Italia,881,819,1349,75035,912
LECCE,LECCE,Marzo,Lettonia,ALTRO,Lettonia,1,1,1,75035,54
LECCE,LECCE,Marzo,LIGURIA,Liguria,Italia,72,63,148,75035,907
LECCE,LECCE,Marzo,Lituania,ALTRO,Lituania,2,2,8,75035,55
LECCE,LECCE,Marzo,LOMBARDIA,Lombardia,Italia,627,541,1055,75035,903
LECCE,LECCE,Marzo,Malta,ALTRO,Malta,8,8,25,75035,46
LECCE,LECCE,Marzo,MARCHE,Marche,Italia,390,393,487,75035,911
LECCE,LECCE,Marzo,MOLISE,Molise,Italia,58,58,72,75035,914
LECCE,LECCE,Marzo,Norvegia,ALTRO,Norvegia,16,16,46,75035,28
LECCE,LECCE,Marzo,Paesi_Bassi,ALTRO,Paesi_Bassi,28,29,63,75035,3
LECCE,LECCE,Marzo,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,6,6,10,75035,230
LECCE,LECCE,Marzo,PIEMONTE,Piemonte,Italia,268,235,474,75035,901
LECCE,LECCE,Marzo,Polonia,ALTRO,Polonia,13,10,29,75035,60
LECCE,LECCE,Marzo,Portogallo,ALTRO,Portogallo,3,3,7,75035,10
LECCE,LECCE,Marzo,PUGLIA,Puglia,Italia,3300,3346,4283,75035,916
LECCE,LECCE,Marzo,Regno_Unito,ALTRO,Regno_Unito,111,110,569,75035,6
LECCE,LECCE,Marzo,Repubblica_Ceca,ALTRO,Repubblica_Ceca,2,3,3,75035,61
LECCE,LECCE,Marzo,Romania,ALTRO,Romania,20,24,30,75035,66
LECCE,LECCE,Marzo,Russia,ALTRO,Russia,24,26,73,75035,75
LECCE,LECCE,Marzo,SARDEGNA,Sardegna,Italia,43,42,99,75035,920
LECCE,LECCE,Marzo,SICILIA,Sicilia,Italia,321,339,552,75035,919
LECCE,LECCE,Marzo,Slovacchia,ALTRO,Slovacchia,0,1,1,75035,63
LECCE,LECCE,Marzo,Slovenia,ALTRO,Slovenia,10,10,22,75035,91
LECCE,LECCE,Marzo,Spagna,ALTRO,Spagna,28,26,72,75035,11
LECCE,LECCE,Marzo,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,142,120,393,75035,400
LECCE,LECCE,Marzo,Svezia,ALTRO,Svezia,11,11,24,75035,30
